Year,,Large-Cap Blend
2018,-4.90%,Large-Cap Blend
2017,26.23%,Large-Cap Blend
2016,12.35%,Large-Cap Blend
2015,0.94%,Large-Cap Blend
2014,19.29%,Large-Cap Blend
2013,36.14%,Large-Cap Blend
2012,14.57%,Large-Cap Blend
2011,-0.86%,Large-Cap Blend
2010,14.88%,Large-Cap Blend
2009,36.96%,Large-Cap Blend
2008,-31.32%,Large-Cap Blend
2007,7.04%,Large-Cap Blend
2006,12.31%,Large-Cap Blend
2005,12.08%,Large-Cap Blend
