Date,Open,High,Low,Close,Adj Close,Volume
2006-05-19,1007.070007,1013.969971,998.799988,1011.479980,1011.479980,0
2006-05-22,1003.590027,1008.159973,993.020020,1001.890015,1001.890015,0
2006-05-23,1008.969971,1014.239990,994.700012,994.700012,994.700012,0
2006-05-24,992.020020,1001.770020,982.770020,996.979980,996.979980,0
2006-05-25,998.179993,1010.510010,995.260010,1010.219971,1010.219971,0
2006-05-26,1013.109985,1017.270020,1009.359985,1017.270020,1017.270020,0
2006-05-30,1014.210022,1017.270020,998.049988,998.049988,998.049988,0
2006-05-31,998.750000,1009.479980,998.049988,1008.830017,1008.830017,0
2006-06-01,1009.190002,1031.260010,1009.140015,1031.250000,1031.250000,0
2006-06-02,1036.270020,1036.270020,1020.979980,1030.560059,1030.560059,0
2006-06-05,1026.770020,1028.619995,1003.950012,1004.530029,1004.530029,0
2006-06-06,1006.719971,1007.750000,989.789978,1000.239990,1000.239990,0
2006-06-07,1001.940002,1015.130005,998.859985,999.450012,999.450012,0
2006-06-08,993.479980,996.770020,973.150024,993.719971,993.719971,0
2006-06-09,997.770020,1002.020020,988.890015,989.280029,989.280029,0
2006-06-12,991.030029,992.080017,972.179993,972.179993,972.179993,0
2006-06-13,970.219971,977.190002,955.010010,960.250000,960.250000,0
2006-06-14,958.760010,967.669983,956.440002,967.130005,967.130005,0
2006-06-15,971.979980,997.969971,967.130005,995.099976,995.099976,0
2006-06-16,992.000000,995.979980,986.520020,990.700012,990.700012,0
2006-06-19,992.260010,992.260010,976.190002,978.929993,978.929993,0
2006-06-20,977.960022,988.000000,975.489990,977.349976,977.349976,0
2006-06-21,979.309998,1002.590027,977.349976,995.469971,995.469971,0
2006-06-22,992.729980,995.469971,978.979980,984.460022,984.460022,0
2006-06-23,984.210022,999.099976,980.059998,991.030029,991.030029,0
2006-06-26,980.809998,986.750000,978.890015,985.549988,985.549988,0
2006-06-27,986.090027,987.989990,968.919983,970.289978,970.289978,0
2006-06-28,982.570007,987.830017,970.289978,986.440002,986.440002,0
2006-06-29,992.119995,1018.070007,986.440002,1018.070007,1018.070007,0
2006-06-30,1023.969971,1024.560059,1014.489990,1018.099976,1018.099976,0
2006-07-03,1020.049988,1021.099976,1014.460022,1018.969971,1018.969971,0
2006-07-05,1013.210022,1018.969971,994.809998,999.280029,999.280029,0
2006-07-06,999.500000,1007.500000,995.330017,997.219971,997.219971,0
2006-07-07,992.859985,997.219971,981.869995,983.619995,983.619995,0
2006-07-10,986.049988,989.859985,976.109985,980.210022,980.210022,0
2006-07-11,977.940002,984.859985,972.809998,983.479980,983.479980,0
2006-07-12,980.229980,984.719971,967.469971,969.510010,969.510010,0
2006-07-13,966.150024,969.510010,955.179993,955.869995,955.869995,0
2006-07-14,956.729980,957.030029,940.450012,944.390015,944.390015,0
2006-07-17,941.650024,948.289978,938.169983,945.039978,945.039978,0
2006-07-18,945.359985,949.239990,930.690002,942.840027,942.840027,0
2006-07-19,943.659973,967.729980,943.659973,963.080017,963.080017,0
2006-07-20,959.580017,959.940002,943.010010,943.090027,943.090027,0
2006-07-21,937.450012,940.520020,931.770020,931.789978,931.789978,0
2006-07-24,935.309998,951.919983,935.109985,951.880005,951.880005,0
2006-07-25,951.869995,959.940002,947.549988,958.049988,958.049988,0
2006-07-26,954.599976,956.140015,944.309998,948.450012,948.450012,0
2006-07-27,948.489990,954.159973,934.770020,936.729980,936.729980,0
2006-07-28,940.140015,953.940002,938.539978,953.799988,953.799988,0
2006-07-31,952.419983,955.090027,946.260010,950.669983,950.669983,0
2006-08-01,943.469971,943.469971,930.989990,936.320007,936.320007,0
2006-08-02,937.880005,952.570007,937.700012,946.900024,946.900024,0
2006-08-03,939.390015,955.710022,936.309998,952.020020,952.020020,0
2006-08-04,963.440002,968.419983,944.260010,950.320007,950.320007,0
2006-08-07,950.090027,950.090027,939.489990,944.049988,944.049988,0
2006-08-08,947.280029,947.280029,933.080017,937.059998,937.059998,0
2006-08-09,944.010010,950.840027,929.650024,931.200012,931.200012,0
2006-08-10,931.710022,944.599976,928.260010,941.719971,941.719971,0
2006-08-11,940.700012,940.760010,934.859985,938.979980,938.979980,0
2006-08-14,946.849976,953.929993,937.619995,937.619995,937.619995,0
2006-08-15,949.630005,958.500000,944.229980,958.479980,958.479980,0
2006-08-16,964.280029,974.770020,959.510010,974.770020,974.770020,0
2006-08-17,972.659973,985.979980,970.520020,980.789978,980.789978,0
2006-08-18,981.989990,983.179993,971.570007,979.580017,979.580017,0
2006-08-21,975.969971,976.880005,969.700012,971.210022,971.210022,0
2006-08-22,971.770020,979.750000,968.169983,972.950012,972.950012,0
2006-08-23,973.049988,974.909973,958.559998,962.169983,962.169983,0
2006-08-24,964.669983,965.940002,954.239990,960.450012,960.450012,0
2006-08-25,958.119995,968.049988,955.590027,960.750000,960.750000,0
2006-08-28,959.789978,973.440002,959.330017,969.760010,969.760010,0
2006-08-29,968.950012,970.950012,957.969971,969.760010,969.760010,0
2006-08-30,970.599976,970.700012,964.599976,969.109985,969.109985,0
2006-08-31,972.320007,976.849976,969.880005,974.239990,974.239990,0
2006-09-01,976.530029,984.419983,976.460022,982.429993,982.429993,0
2006-09-05,982.419983,986.950012,976.309998,985.090027,985.090027,0
2006-09-06,977.080017,977.650024,965.700012,966.969971,966.969971,0
2006-09-07,964.280029,970.770020,959.330017,962.979980,962.979980,0
2006-09-08,965.030029,975.229980,962.739990,971.500000,971.500000,0
2006-09-11,963.859985,978.450012,957.830017,975.390015,975.390015,0
2006-09-12,973.429993,994.630005,971.929993,994.010010,994.010010,0
2006-09-13,993.109985,1001.929993,990.739990,999.549988,999.549988,0
2006-09-14,998.669983,1000.039978,994.559998,997.099976,997.099976,0
2006-09-15,1000.020020,1003.989990,994.039978,998.450012,998.450012,0
2006-09-18,998.140015,1004.559998,992.609985,997.260010,997.260010,0
2006-09-19,1001.869995,1001.869995,982.760010,990.359985,990.359985,0
2006-09-20,996.510010,1005.440002,996.510010,1001.419983,1001.419983,0
2006-09-21,1003.700012,1006.070007,992.200012,993.840027,993.840027,0
2006-09-22,994.380005,994.520020,984.710022,987.840027,987.840027,0
2006-09-25,992.460022,1002.609985,979.719971,1000.960022,1000.960022,0
2006-09-26,1000.340027,1008.669983,997.130005,1008.030029,1008.030029,0
2006-09-27,1007.000000,1014.190002,1004.340027,1009.580017,1009.580017,0
2006-09-28,1011.150024,1012.929993,1001.440002,1010.750000,1010.750000,0
2006-09-29,1011.179993,1012.270020,1006.140015,1006.140015,1006.140015,0
2006-10-02,1006.969971,1014.059998,996.369995,996.380005,996.380005,0
2006-10-03,996.500000,1006.289978,991.679993,1002.039978,1002.039978,0
2006-10-04,999.460022,1025.739990,997.760010,1025.729980,1025.729980,0
2006-10-05,1025.560059,1036.170044,1022.710022,1035.920044,1035.920044,0
2006-10-06,1032.939941,1032.939941,1025.040039,1028.880005,1028.880005,0
2006-10-09,1027.829956,1036.099976,1025.209961,1031.920044,1031.920044,0
2006-10-10,1034.069946,1037.430054,1028.040039,1035.410034,1035.410034,0
2006-10-11,1032.410034,1035.430054,1022.340027,1031.339966,1031.339966,0
2006-10-12,1035.869995,1046.500000,1034.199951,1046.500000,1046.500000,0
2006-10-13,1045.680054,1048.719971,1042.530029,1048.489990,1048.489990,0
2006-10-16,1048.020020,1052.449951,1045.709961,1049.760010,1049.760010,0
2006-10-17,1046.430054,1046.430054,1033.969971,1039.400024,1039.400024,0
2006-10-18,1044.369995,1047.430054,1032.449951,1036.709961,1036.709961,0
2006-10-19,1034.339966,1045.680054,1032.069946,1039.050049,1039.050049,0
2006-10-20,1039.050049,1039.510010,1029.869995,1034.819946,1034.819946,0
2006-10-23,1033.349976,1048.150024,1031.199951,1043.920044,1043.920044,0
2006-10-24,1043.500000,1043.640015,1033.209961,1038.430054,1038.430054,0
2006-10-25,1039.000000,1041.619995,1032.339966,1038.380005,1038.380005,0
2006-10-26,1043.599976,1056.810059,1038.699951,1056.310059,1056.310059,0
2006-10-27,1051.239990,1055.069946,1042.839966,1044.510010,1044.510010,0
2006-10-30,1043.170044,1048.270020,1037.459961,1045.530029,1045.530029,0
2006-10-31,1047.910034,1049.890015,1038.040039,1045.510010,1045.510010,0
2006-11-01,1047.650024,1048.930054,1026.050049,1027.579956,1027.579956,0
2006-11-02,1026.750000,1034.239990,1023.109985,1031.880005,1031.880005,0
2006-11-03,1031.599976,1033.130005,1018.760010,1025.640015,1025.640015,0
2006-11-06,1032.670044,1048.140015,1032.670044,1045.050049,1045.050049,0
2006-11-07,1043.910034,1056.609985,1040.189941,1050.790039,1050.790039,0
2006-11-08,1046.729980,1060.939941,1044.290039,1057.430054,1057.430054,0
2006-11-09,1060.479980,1062.410034,1047.060059,1050.189941,1050.189941,0
2006-11-10,1051.260010,1059.510010,1049.099976,1059.420044,1059.420044,0
2006-11-13,1060.140015,1067.300049,1058.699951,1063.160034,1063.160034,0
2006-11-14,1063.089966,1072.170044,1057.010010,1072.089966,1072.089966,0
2006-11-15,1072.459961,1087.869995,1071.670044,1082.650024,1082.650024,0
2006-11-16,1085.760010,1086.219971,1078.670044,1084.140015,1084.140015,0
2006-11-17,1079.180054,1083.140015,1075.380005,1083.089966,1083.089966,0
2006-11-20,1080.380005,1085.689941,1076.459961,1080.060059,1080.060059,0
2006-11-21,1079.890015,1083.550049,1077.979980,1082.800049,1082.800049,0
2006-11-22,1085.479980,1089.619995,1078.239990,1089.579956,1089.579956,0
2006-11-24,1081.369995,1089.430054,1080.709961,1083.930054,1083.930054,0
2006-11-27,1081.079956,1084.099976,1064.859985,1068.089966,1068.089966,0
2006-11-28,1065.599976,1071.290039,1060.810059,1068.680054,1068.680054,0
2006-11-29,1070.469971,1081.040039,1068.699951,1080.439941,1080.439941,0
2006-11-30,1079.979980,1085.739990,1074.560059,1081.760010,1081.760010,0
2006-12-01,1081.400024,1083.339966,1065.829956,1076.819946,1076.819946,0
2006-12-04,1080.689941,1094.849976,1080.689941,1091.260010,1091.260010,0
2006-12-05,1092.050049,1097.040039,1085.770020,1095.810059,1095.810059,0
2006-12-06,1095.410034,1099.130005,1091.150024,1097.030029,1097.030029,0
2006-12-07,1099.670044,1102.819946,1088.020020,1088.790039,1088.790039,0
2006-12-08,1086.459961,1101.300049,1082.439941,1093.430054,1093.430054,0
2006-12-11,1093.430054,1103.089966,1089.160034,1097.780029,1097.780029,0
2006-12-12,1098.849976,1099.510010,1088.140015,1095.199951,1095.199951,0
2006-12-13,1099.500000,1099.569946,1088.839966,1093.729980,1093.729980,0
2006-12-14,1095.459961,1110.479980,1095.459961,1106.390015,1106.390015,0
2006-12-15,1113.630005,1118.119995,1106.349976,1109.260010,1109.260010,0
2006-12-18,1113.979980,1117.069946,1096.300049,1100.319946,1100.319946,0
2006-12-19,1094.109985,1102.209961,1086.630005,1097.400024,1097.400024,0
2006-12-20,1096.880005,1100.689941,1092.520020,1092.660034,1092.660034,0
2006-12-21,1095.810059,1098.280029,1086.170044,1089.020020,1089.020020,0
2006-12-22,1087.510010,1088.369995,1078.770020,1080.349976,1080.349976,0
2006-12-26,1079.479980,1083.140015,1077.930054,1082.599976,1082.599976,0
2006-12-27,1088.540039,1093.969971,1087.339966,1089.930054,1089.930054,0
2006-12-28,1087.780029,1091.040039,1083.410034,1086.859985,1086.859985,0
2006-12-29,1084.739990,1093.939941,1081.020020,1082.069946,1082.069946,0
2007-01-03,1090.239990,1104.260010,1069.680054,1085.430054,1085.430054,0
2007-01-04,1086.750000,1099.530029,1080.979980,1096.060059,1096.060059,0
2007-01-05,1095.839966,1096.079956,1086.770020,1092.869995,1092.869995,0
2007-01-08,1092.439941,1096.760010,1085.270020,1092.880005,1092.880005,0
2007-01-09,1092.880005,1099.930054,1088.089966,1093.810059,1093.810059,0
2007-01-10,1088.750000,1104.800049,1084.599976,1104.430054,1104.430054,0
2007-01-11,1109.130005,1121.359985,1107.739990,1117.900024,1117.900024,0
2007-01-12,1119.750000,1132.180054,1119.750000,1130.770020,1130.770020,0
2007-01-16,1132.680054,1136.410034,1130.520020,1135.699951,1135.699951,0
2007-01-17,1132.469971,1139.810059,1129.459961,1130.020020,1130.020020,0
2007-01-18,1133.420044,1137.609985,1118.250000,1123.089966,1123.089966,0
2007-01-19,1118.979980,1125.430054,1117.540039,1122.550049,1122.550049,0
2007-01-22,1122.810059,1123.650024,1109.229980,1112.689941,1112.689941,0
2007-01-23,1112.859985,1120.189941,1110.280029,1112.359985,1112.359985,0
2007-01-24,1116.770020,1124.250000,1113.969971,1124.250000,1124.250000,0
2007-01-25,1120.930054,1121.119995,1101.189941,1104.280029,1104.280029,0
2007-01-26,1106.150024,1106.550049,1093.489990,1100.489990,1100.489990,0
2007-01-29,1097.609985,1111.729980,1097.609985,1104.949951,1104.949951,0
2007-01-30,1107.319946,1109.359985,1103.969971,1107.459961,1107.459961,0
2007-01-31,1108.959961,1123.189941,1103.989990,1121.140015,1121.140015,0
2007-02-01,1124.489990,1131.760010,1120.000000,1124.469971,1124.469971,0
2007-02-02,1128.989990,1133.020020,1125.800049,1131.520020,1131.520020,0
2007-02-05,1131.130005,1134.000000,1125.030029,1130.150024,1130.150024,0
2007-02-06,1131.709961,1132.699951,1118.180054,1129.630005,1129.630005,0
2007-02-07,1131.680054,1146.109985,1130.650024,1141.079956,1141.079956,0
2007-02-08,1141.739990,1143.300049,1137.359985,1141.390015,1141.390015,0
2007-02-09,1143.319946,1144.430054,1123.180054,1126.930054,1126.930054,0
2007-02-12,1126.630005,1127.130005,1116.969971,1121.229980,1121.229980,0
2007-02-13,1121.300049,1127.750000,1121.150024,1126.880005,1126.880005,0
2007-02-14,1134.040039,1147.369995,1133.699951,1146.130005,1146.130005,0
2007-02-15,1143.640015,1150.300049,1142.869995,1149.500000,1149.500000,0
2007-02-16,1148.199951,1150.219971,1144.489990,1148.890015,1148.890015,0
2007-02-20,1152.229980,1164.380005,1145.410034,1162.060059,1162.060059,0
2007-02-21,1159.739990,1164.060059,1153.959961,1164.030029,1164.030029,0
2007-02-22,1164.790039,1167.619995,1156.069946,1164.140015,1164.140015,0
2007-02-23,1163.670044,1164.839966,1153.280029,1158.479980,1158.479980,0
2007-02-26,null,null,null,null,null,null
2007-02-27,1139.219971,1139.219971,1108.040039,1111.939941,1111.939941,0
2007-02-28,1106.239990,1117.410034,1101.439941,1109.000000,1109.000000,0
2007-03-01,1087.709961,1109.680054,1075.949951,1100.989990,1100.989990,0
2007-03-02,1091.040039,1099.479980,1083.180054,1083.180054,1083.180054,0
2007-03-05,1083.180054,1084.310059,1069.540039,1071.300049,1071.300049,0
2007-03-06,1078.589966,1092.660034,1076.750000,1089.349976,1089.349976,0
2007-03-07,1087.160034,1094.479980,1084.280029,1089.520020,1089.520020,0
2007-03-08,1099.660034,1102.530029,1093.979980,1096.209961,1096.209961,0
2007-03-09,1103.189941,1105.109985,1088.869995,1096.180054,1096.180054,0
2007-03-12,1095.609985,1101.239990,1092.900024,1100.430054,1100.430054,0
2007-03-13,1092.339966,1097.510010,1076.219971,1076.219971,1076.219971,0
2007-03-14,1075.310059,1081.849976,1062.469971,1081.119995,1081.119995,0
2007-03-15,1082.079956,1087.579956,1079.689941,1085.750000,1085.750000,0
2007-03-16,1084.010010,1087.199951,1076.910034,1082.479980,1082.479980,0
2007-03-19,1087.680054,1099.349976,1087.680054,1097.089966,1097.089966,0
2007-03-20,1098.709961,1106.170044,1097.280029,1103.489990,1103.489990,0
2007-03-21,1104.550049,1122.650024,1097.839966,1122.650024,1122.650024,0
2007-03-22,1125.270020,1125.400024,1118.290039,1121.800049,1121.800049,0
2007-03-23,1123.449951,1127.959961,1121.270020,1122.420044,1122.420044,0
2007-03-26,1122.790039,1123.430054,1108.989990,1121.810059,1121.810059,0
2007-03-27,1120.630005,1120.969971,1112.900024,1115.219971,1115.219971,0
2007-03-28,1110.989990,1116.680054,1103.709961,1106.930054,1106.930054,0
2007-03-29,1114.300049,1115.050049,1101.329956,1112.229980,1112.229980,0
2007-03-30,1112.790039,1120.099976,1103.949951,1111.989990,1111.989990,0
2007-04-02,1114.089966,1117.859985,1106.880005,1113.300049,1113.300049,0
2007-04-03,1118.520020,1132.280029,1118.520020,1128.099976,1128.099976,0
2007-04-04,1126.050049,1128.489990,1123.369995,1126.859985,1126.859985,0
2007-04-05,1129.209961,1137.260010,1128.270020,1137.260010,1137.260010,0
2007-04-09,1140.219971,1141.030029,1134.079956,1136.900024,1136.900024,0
2007-04-10,1135.469971,1144.300049,1135.469971,1142.660034,1142.660034,0
2007-04-11,1139.880005,1140.150024,1127.280029,1131.069946,1131.069946,0
2007-04-12,1133.890015,1147.589966,1129.260010,1147.560059,1147.560059,0
2007-04-13,1148.520020,1152.510010,1144.800049,1152.430054,1152.430054,0
2007-04-16,1155.819946,1164.989990,1155.819946,1164.790039,1164.790039,0
2007-04-17,1164.890015,1167.060059,1160.729980,1164.569946,1164.569946,0
2007-04-18,1163.050049,1165.719971,1159.199951,1161.949951,1161.949951,0
2007-04-19,1156.449951,1162.849976,1152.180054,1159.060059,1159.060059,0
2007-04-20,1169.819946,1176.079956,1164.920044,1168.130005,1168.130005,0
2007-04-23,1173.449951,1178.500000,1171.790039,1175.800049,1175.800049,0
2007-04-24,1178.170044,1178.680054,1168.900024,1177.130005,1177.130005,0
2007-04-25,1182.000000,1196.680054,1179.530029,1195.270020,1195.270020,0
2007-04-26,1189.880005,1198.540039,1188.260010,1197.579956,1197.579956,0
2007-04-27,1195.199951,1197.260010,1190.709961,1195.359985,1195.359985,0
2007-04-30,1195.839966,1195.839966,1176.689941,1176.689941,1176.689941,0
2007-05-01,1180.089966,1183.439941,1171.280029,1182.109985,1182.109985,0
2007-05-02,1182.520020,1197.479980,1182.349976,1195.349976,1195.349976,0
2007-05-03,1193.750000,1197.150024,1190.869995,1196.260010,1196.260010,0
2007-05-04,1198.609985,1200.000000,1188.560059,1193.849976,1193.849976,0
2007-05-07,1194.050049,1196.530029,1189.939941,1191.560059,1191.560059,0
2007-05-08,1186.910034,1191.119995,1178.079956,1190.890015,1190.890015,0
2007-05-09,1187.729980,1197.459961,1185.750000,1194.739990,1194.739990,0
2007-05-10,1187.689941,1188.619995,1170.099976,1171.219971,1171.219971,0
2007-05-11,1175.180054,1182.989990,1169.239990,1182.520020,1182.520020,0
2007-05-14,1183.349976,1187.479980,1171.680054,1174.819946,1174.819946,0
2007-05-15,1175.050049,1183.109985,1167.790039,1168.849976,1168.849976,0
2007-05-16,1173.339966,1181.369995,1165.130005,1181.229980,1181.229980,0
2007-05-17,1179.599976,1181.020020,1175.069946,1175.479980,1175.479980,0
2007-05-18,1176.989990,1184.020020,1173.229980,1182.719971,1182.719971,0
2007-05-21,1183.640015,1200.099976,1183.640015,1196.319946,1196.319946,0
2007-05-22,1195.430054,1199.069946,1190.810059,1196.130005,1196.130005,0
2007-05-23,1198.239990,1207.989990,1196.219971,1196.920044,1196.920044,0
2007-05-24,1198.630005,1202.550049,1180.180054,1183.349976,1183.349976,0
2007-05-25,1186.400024,1190.079956,1184.349976,1187.250000,1187.250000,0
2007-05-29,1186.270020,1194.550049,1185.280029,1191.489990,1191.489990,0
2007-05-30,1186.790039,1204.410034,1184.920044,1204.410034,1204.410034,0
2007-05-31,1204.709961,1210.319946,1202.569946,1207.959961,1207.959961,0
2007-06-01,1210.310059,1215.060059,1208.030029,1211.660034,1211.660034,0
2007-06-04,1207.520020,1211.849976,1203.800049,1210.939941,1210.939941,0
2007-06-05,1204.790039,1206.969971,1196.810059,1203.989990,1203.989990,0
2007-06-06,1199.579956,1199.579956,1186.280029,1189.260010,1189.260010,0
2007-06-07,1183.599976,1187.910034,1165.939941,1167.459961,1167.459961,0
2007-06-08,1162.540039,1178.670044,1159.430054,1178.250000,1178.250000,0
2007-06-11,1177.010010,1186.770020,1176.310059,1182.280029,1182.280029,0
2007-06-12,1176.869995,1183.489990,1169.790039,1172.670044,1172.670044,0
2007-06-13,1175.290039,1189.229980,1174.520020,1189.229980,1189.229980,0
2007-06-14,null,null,null,null,null,null
2007-06-15,1206.599976,1209.849976,1203.489990,1205.819946,1205.819946,0
2007-06-18,1206.349976,1206.349976,1198.020020,1198.390015,1198.390015,0
2007-06-19,1199.060059,1203.140015,1194.780029,1201.489990,1201.489990,0
2007-06-20,1203.300049,1204.209961,1189.569946,1189.910034,1189.910034,0
2007-06-21,1188.680054,1198.150024,1182.270020,1196.140015,1196.140015,0
2007-06-22,1194.359985,1197.170044,1185.420044,1188.069946,1188.069946,0
2007-06-25,1189.459961,1195.510010,1181.089966,1184.319946,1184.319946,0
2007-06-26,1189.540039,1190.050049,1179.119995,1183.400024,1183.400024,0
2007-06-27,1177.930054,1198.199951,1176.739990,1197.530029,1197.530029,0
2007-06-28,1197.050049,1203.839966,1195.569946,1197.170044,1197.170044,0
2007-06-29,1200.410034,1203.729980,1188.069946,1194.630005,1194.630005,0
2007-07-02,1202.880005,1211.479980,1201.459961,1211.010010,1211.010010,0
2007-07-03,1211.569946,1212.989990,1209.569946,1212.010010,1212.010010,0
2007-07-05,1210.869995,1218.510010,1206.359985,1216.900024,1216.900024,0
2007-07-06,1216.550049,1226.319946,1212.329956,1225.800049,1225.800049,0
2007-07-09,1226.569946,1228.380005,1220.619995,1226.250000,1226.250000,0
2007-07-10,1222.369995,1222.869995,1212.819946,1213.810059,1213.810059,0
2007-07-11,1212.670044,1222.550049,1211.380005,1222.530029,1222.530029,0
2007-07-12,1227.270020,1239.550049,1226.290039,1239.550049,1239.550049,0
2007-07-13,1238.270020,1245.150024,1235.930054,1245.150024,1245.150024,0
2007-07-16,1243.689941,1247.369995,1240.459961,1242.189941,1242.189941,0
2007-07-17,1243.520020,1245.790039,1239.199951,1242.689941,1242.689941,0
2007-07-18,1241.770020,1247.660034,1237.839966,1247.000000,1247.000000,0
2007-07-19,1252.699951,1254.630005,1245.650024,1250.689941,1250.689941,0
2007-07-20,1252.770020,1254.729980,1239.290039,1245.349976,1245.349976,0
2007-07-23,1250.890015,1253.069946,1241.550049,1246.280029,1246.280029,0
2007-07-24,1244.280029,1246.560059,1221.829956,1225.969971,1225.969971,0
2007-07-25,1232.760010,1236.800049,1220.020020,1228.609985,1228.609985,0
2007-07-26,1208.140015,1215.589966,1181.390015,1197.619995,1197.619995,0
2007-07-27,1197.369995,1200.760010,1178.099976,1180.229980,1180.229980,0
2007-07-30,1182.760010,1202.260010,1179.819946,1196.910034,1196.910034,0
2007-07-31,1208.369995,1214.739990,1184.949951,1184.949951,1184.949951,0
2007-08-01,1184.319946,1194.369995,1168.380005,1187.030029,1187.030029,0
2007-08-02,1196.670044,1209.089966,1194.489990,1209.089966,1209.089966,0
2007-08-03,1209.750000,1211.040039,1184.189941,1184.189941,1184.189941,0
2007-08-06,1192.000000,1204.890015,1181.150024,1204.890015,1204.890015,0
2007-08-07,1200.430054,1226.310059,1197.670044,1220.599976,1220.599976,0
2007-08-08,1223.160034,1240.829956,1223.160034,1235.219971,1235.219971,0
